date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:43:44	28953/28953	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-7119%22	https://affiliaya.itproffer.design/wp-includes/js/masonry.min.js?ver=3.3.2	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/masonry.mind617.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2017:43:45%20GMT	https://affiliaya.github.io/offerus/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	J:/Rofid/Website%20Copy/Sastec/affiliaya.github.io/offerus/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:44	1819/1819	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-71b%22	https://affiliaya.itproffer.design/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2017:43:45%20GMT	https://affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.min.js?ver=2.4.8	J:/Rofid/Website%20Copy/Sastec/affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.minad2f.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:45	102094/102094	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-18ece%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.min.js?ver=2.4.8	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.minad2f.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:45	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2017:43:46%20GMT	https://affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min.js?ver=2.2.8	J:/Rofid/Website%20Copy/Sastec/affiliaya.github.io/offerus/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min7888.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:45	1832/1832	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-728%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min.js?ver=2.2.8	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min7888.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:45	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2017:43:46%20GMT	https://affiliaya.github.io/offerus/wp-includes/js/wp-embed.min.js?ver=5.3.2	J:/Rofid/Website%20Copy/Sastec/affiliaya.github.io/offerus/wp-includes/js/wp-embed.min9dff.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:45	1399/1399	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e7065a9-577%22	https://affiliaya.itproffer.design/wp-includes/js/wp-embed.min.js?ver=5.3.2	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-includes/js/wp-embed.min9dff.js	(from https://affiliaya.itproffer.design/saspreselltec/)
23:43:46	6204/6204	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e7065a9-183c%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.eot?jtzdu4	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.eot	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:47	6204/6204	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e7065a9-183c%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.eot?	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoond41d.eot	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
